ts,frame_hex,u16_1_2,u16_3_4,u16_5_6,u16_7_8,u16_9_10,u16_11_12,u16_13_14,u16_15_16,u16_17_18,u16_19_20,u16_21_22,u16_23_24,u16_25_26,u16_27_28,u16_29_30,u16_31_32,u16_33_34
2026-08-05T02:09:10.359017+00:00,a55a2582100014b703c80029000600420029002500000cf300000001000100350001000100010000,5303,968,41,6,66,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:10.961267+00:00,a55a2582100014b703c5001f000600420029002500000cf300000001000100330001000100010000,5303,965,31,6,66,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:11.563530+00:00,a55a2582100014b703c80020000600420029002500000cf300000001000100340001000100010000,5303,968,32,6,66,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:12.065483+00:00,a55a2582100014b703c80021000600450029002500000cf300000001000100350001000100010000,5303,968,33,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:12.667814+00:00,a55a2582100014b803c20022000600450029002500000cf300000001000100330001000100010000,5304,962,34,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:13.269910+00:00,a55a2582100014b703c80023000600450029002500000cf300000001000100340001000100010000,5303,968,35,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:13.771798+00:00,a55a2582100014b703c80024000600450029002500000cf300000001000100350001000100010000,5303,968,36,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:14.374034+00:00,a55a2582100014b803c80025000600450029002500000cf300000001000100330001000100010000,5304,968,37,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:14.976199+00:00,a55a2582100014b703c80026000600450029002500000cf300000001000100340001000100010000,5303,968,38,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:15.477891+00:00,a55a2582100014b703c80027000600450029002500000cf300000001000100350001000100010000,5303,968,39,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:16.080195+00:00,a55a2582100014b803c80028000600450029002500000cf300000001000100330001000100010000,5304,968,40,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:16.682446+00:00,a55a2582100014b703cc0029000600450029002500000cf300000001000100340001000100010000,5303,972,41,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:17.184517+00:00,a55a2582100014b803cc001f000600430029002500000cf300000001000100350001000100010000,5304,972,31,6,67,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:17.770943+00:00,a55a2582100014b703c80020000600430029002500000cf300000001000100330001000100010000,5303,968,32,6,67,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:18.373329+00:00,a55a2582100014b703c80021000600430029002500000cf300000001000100340001000100010000,5303,968,33,6,67,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:18.975629+00:00,a55a2582100014b703c80022000600430029002500000cf300000001000100350001000100010000,5303,968,34,6,67,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:19.477478+00:00,a55a2582100014b803c80023000600430029002500000cf300000001000100330001000100010000,5304,968,35,6,67,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:20.682041+00:00,a55a2582100014b703c80025000600430029002500000cf300000001000100350001000100010000,5303,968,37,6,67,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:21.183986+00:00,a55a2582100014b803c80026000600430029002500000cf300000001000100330001000100010000,5304,968,38,6,67,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:21.786351+00:00,a55a2582100014b703c50027000600430029002500000cf300000001000100340001000100010000,5303,965,39,6,67,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:22.388572+00:00,a55a2582100014b803c50028000600430029002500000cf300000001000100350001000100010000,5304,965,40,6,67,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:22.890446+00:00,a55a2582100014b703c80029000600450029002500000cf300000001000100330001000100010000,5303,968,41,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:23.492856+00:00,a55a2582100014b803c8001f000600450029002500000cf300000001000100340001000100010000,5304,968,31,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:24.095241+00:00,a55a2582100014b803c80020000600450029002500000cf300000001000100350001000100010000,5304,968,32,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:24.597103+00:00,a55a2582100014b803c50021000600450029002500000cf300000001000100330001000100010000,5304,965,33,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:25.199437+00:00,a55a2582100014b703c50022000600450029002500000cf300000001000100340001000100010000,5303,965,34,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:25.801711+00:00,a55a2582100014b803cc0023000600450029002500000cf300000001000100350001000100010000,5304,972,35,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:26.303710+00:00,a55a2582100014b803cc0024000600450029002500000cf300000001000100330001000100010000,5304,972,36,6,69,41,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:26.905899+00:00,a55a2582100014b803cc0025000600450029002500000cf300000001000100340001000100010000,5304,972,37,6,69,41,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:27.508089+00:00,a55a2582100014b703c50026000600450029002500000cf300000001000100350001000100010000,5303,965,38,6,69,41,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:28.094642+00:00,a55a2582100014b803c8002700060041002a002500000cf300000001000100330001000100010000,5304,968,39,6,65,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:28.596687+00:00,a55a2582100014b803c8002800060041002a002500000cf300000001000100340001000100010000,5304,968,40,6,65,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:29.198928+00:00,a55a2582100014b803c2002900060041002a002500000cf300000001000100350001000100010000,5304,962,41,6,65,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:29.800895+00:00,a55a2582100014b803cc001f00060041002a002500000cf300000001000100330001000100010000,5304,972,31,6,65,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:30.303017+00:00,a55a2582100014b803cc002000060041002a002500000cf300000001000100340001000100010000,5304,972,32,6,65,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:30.905312+00:00,a55a2582100014b803c8002100060041002a002500000cf300000001000100350001000100010000,5304,968,33,6,65,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:31.507638+00:00,a55a2582100014b803c2002200060041002a002500000cf300000001000100330001000100010000,5304,962,34,6,65,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:32.009545+00:00,a55a2582100014b803c2002300060041002a002500000cf300000001000100340001000100010000,5304,962,35,6,65,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:32.611976+00:00,a55a2582100014b803c8002400060041002a002500000cf300000001000100350001000100010000,5304,968,36,6,65,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:33.214311+00:00,a55a2582100014b803c5002500060044002a002500000cf300000001000100330001000100010000,5304,965,37,6,68,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:33.716095+00:00,a55a2582100014b803c5002600060044002a002500000cf300000001000100340001000100010000,5304,965,38,6,68,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:34.318407+00:00,a55a2582100014b803c5002700060044002a002500000cf300000001000100350001000100010000,5304,965,39,6,68,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:34.920598+00:00,a55a2582100014b803c8002800060044002a002500000cf300000001000100330001000100010000,5304,968,40,6,68,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:35.422563+00:00,a55a2582100014b803c8002900060044002a002500000cf300000001000100340001000100010000,5304,968,41,6,68,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:36.024786+00:00,a55a2582100014b803c5001f00060044002a002500000cf400000001000100350001000100010000,5304,965,31,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:36.627109+00:00,a55a2582100014b703c5002000060044002a002500000cf300000001000100330001000100010000,5303,965,32,6,68,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:37.129111+00:00,a55a2582100014b803c5002100060044002a002500000cf300000001000100340001000100010000,5304,965,33,6,68,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:37.818280+00:00,a55a2582100014b803c8002200060044002a002500000cf300000001000100350001000100010000,5304,968,34,6,68,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:38.320474+00:00,a55a2582100014b803c5002300060044002a002500000cf300000001000100330001000100010000,5304,965,35,6,68,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:38.922816+00:00,a55a2582100014b803c5002400060044002a002500000cf300000001000100340001000100010000,5304,965,36,6,68,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:39.424605+00:00,a55a2582100014b803c5002500060044002a002500000cf300000001000100350001000100010000,5304,965,37,6,68,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:40.026818+00:00,a55a2582100014b803c8002600060044002a002500000cf300000001000100330001000100010000,5304,968,38,6,68,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:40.629098+00:00,a55a2582100014b803c8002700060044002a002500000cf300000001000100340001000100010000,5304,968,39,6,68,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:41.130936+00:00,a55a2582100014b803c5002800060044002a002500000cf400000001000100350001000100010000,5304,965,40,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:41.733084+00:00,a55a2582100014b803c8002900060044002a002500000cf300000001000100330001000100010000,5304,968,41,6,68,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:42.335130+00:00,a55a2582100014b803c8001f00060044002a002500000cf300000001000100340001000100010000,5304,968,31,6,68,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:42.836965+00:00,a55a2582100014b803c5002000060044002a002500000cf300000001000100350001000100010000,5304,965,32,6,68,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:43.439101+00:00,a55a2582100014b903c8002100060044002a002500000cf400000001000100330001000100010000,5305,968,33,6,68,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:09:44.041306+00:00,a55a2582100014b803c8002200060043002a002500000cf300000001000100340001000100010000,5304,968,34,6,67,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:44.543182+00:00,a55a2582100014b803c8002300060043002a002500000cf300000001000100350001000100010000,5304,968,35,6,67,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:45.145341+00:00,a55a2582100014b903c5002400060043002a002500000cf400000001000100330001000100010000,5305,965,36,6,67,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:09:45.747563+00:00,a55a2582100014b903c5002500060043002a002500000cf400000001000100340001000100010000,5305,965,37,6,67,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:09:46.249411+00:00,a55a2582100014b803c8002600060043002a002500000cf300000001000100350001000100010000,5304,968,38,6,67,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:46.851761+00:00,a55a2582100014b803c8002700060043002a002500000cf300000001000100330001000100010000,5304,968,39,6,67,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:47.453906+00:00,a55a2582100014b903c8002800060043002a002500000cf400000001000100340001000100010000,5305,968,40,6,67,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:09:48.040959+00:00,a55a2582100014b803c5002900060043002a002500000cf300000001000100350001000100010000,5304,965,41,6,67,42,37,0,3315,0,1,1,53,1,1,1,0
2026-08-05T02:09:48.542899+00:00,a55a2582100014b803c5001f00060043002a002500000cf300000001000100330001000100010000,5304,965,31,6,67,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:49.145097+00:00,a55a2582100014b903c5002000060046002a002500000cf400000001000100340001000100010000,5305,965,32,6,70,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:09:49.747220+00:00,a55a2582100014b803c5002100060046002a002500000cf400000001000100350001000100010000,5304,965,33,6,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:50.249048+00:00,a55a2582100014b803c5002200060046002a002500000cf300000001000100330001000100010000,5304,965,34,6,70,42,37,0,3315,0,1,1,51,1,1,1,0
2026-08-05T02:09:50.851572+00:00,a55a2582100014b803c5002300060046002a002500000cf300000001000100340001000100010000,5304,965,35,6,70,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:51.453670+00:00,a55a2582100014b903c8002400060046002a002500000cf400000001000100350001000100010000,5305,968,36,6,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:51.955474+00:00,a55a2582100014b903c8002500060046002a002500000cf400000001000100330001000100010000,5305,968,37,6,70,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:09:52.557671+00:00,a55a2582100014b903c8002600060046002a002500000cf400000001000100340001000100010000,5305,968,38,6,70,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:09:53.159908+00:00,a55a2582100014b903c8002700060046002a002500000cf400000001000100350001000100010000,5305,968,39,6,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:53.661788+00:00,a55a2582100014b903c8002800060046002a002500000cf400000001000100330001000100010000,5305,968,40,6,70,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:09:54.263951+00:00,a55a2582100014b903c8002900060042002a002500000cf400000001000100340001000100010000,5305,968,41,6,66,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:09:54.866394+00:00,a55a2582100014b803c8001f00060042002a002500000cf400000001000100350001000100010000,5304,968,31,6,66,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:55.368205+00:00,a55a2582100014b903c8002000060042002a002500000cf400000001000100330001000100010000,5305,968,32,6,66,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:09:55.970384+00:00,a55a2582100014b803c8002100060042002a002500000cf300000001000100340001000100010000,5304,968,33,6,66,42,37,0,3315,0,1,1,52,1,1,1,0
2026-08-05T02:09:56.572821+00:00,a55a2582100014b803c5002200060042002a002500000cf400000001000100350001000100010000,5304,965,34,6,66,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:57.074592+00:00,a55a2582100014b903c5002300060042002a002500000cf400000001000100330001000100010000,5305,965,35,6,66,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:09:57.676658+00:00,a55a2582100014b903c8002400060042002a002500000cf400000001000100340001000100010000,5305,968,36,6,66,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:09:58.263452+00:00,a55a2582100014b903c8002500060042002a002500000cf400000001000100350001000100010000,5305,968,37,6,66,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:09:58.865753+00:00,a55a2582100014b903c8002600060042002a002500000cf400000001000100330001000100010000,5305,968,38,6,66,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:09:59.367645+00:00,a55a2582100014b903c8002700060042002a002500000cf400000001000100340001000100010000,5305,968,39,6,66,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:09:59.969758+00:00,a55a2582100014b903c5002800060047002a002500000cf400000001000100350001000100010000,5305,965,40,6,71,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:00.571916+00:00,a55a2582100014b903c5002900060047002a002500000cf400000001000100330001000100010000,5305,965,41,6,71,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:01.073823+00:00,a55a2582100014b903c8001f00060047002a002500000cf400000001000100340001000100010000,5305,968,31,6,71,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:01.675919+00:00,a55a2582100014b903c8002000060047002a002500000cf400000001000100350001000100010000,5305,968,32,6,71,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:02.278084+00:00,a55a2582100014b903c8002100060047002a002500000cf400000001000100330001000100010000,5305,968,33,6,71,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:02.780053+00:00,a55a2582100014b903c2002200060047002a002500000cf400000001000100340001000100010000,5305,962,34,6,71,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:03.382060+00:00,a55a2582100014b903c5002300060047002a002500000cf400000001000100350001000100010000,5305,965,35,6,71,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:03.984218+00:00,a55a2582100014b903c5002400060047002a002500000cf400000001000100330001000100010000,5305,965,36,6,71,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:04.486089+00:00,a55a2582100014b903c8002500060047002a002500000cf400000001000100340001000100010000,5305,968,37,6,71,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:05.088488+00:00,a55a2582100014b903c8002600060042002a002500000cf400000001000100350001000100010000,5305,968,38,6,66,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:05.690709+00:00,a55a2582100014b903c8002700060042002a002500000cf400000001000100330001000100010000,5305,968,39,6,66,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:06.192522+00:00,a55a2582100014b803c5002800060042002a002500000cf400000001000100340001000100010000,5304,965,40,6,66,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:06.794898+00:00,a55a2582100014b903c5002900060042002a002500000cf400000001000100350001000100010000,5305,965,41,6,66,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:07.397139+00:00,a55a2582100014b903c5001f00060042002a002500000cf400000001000100330001000100010000,5305,965,31,6,66,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:07.985396+00:00,a55a2582100014b803cc002000060042002a002500000cf400000001000100340001000100010000,5304,972,32,6,66,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:08.487352+00:00,a55a2582100014b903cc002100060042002a002500000cf400000001000100350001000100010000,5305,972,33,6,66,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:09.089821+00:00,a55a2582100014b903cc002200060042002a002500000cf400000001000100330001000100010000,5305,972,34,6,66,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:09.692057+00:00,a55a2582100014b903c8002300060042002a002500000cf400000001000100340001000100010000,5305,968,35,6,66,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:10.193973+00:00,a55a2582100014b903c8002400060046002a002500000cf400000001000100350001000100010000,5305,968,36,6,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:10.796513+00:00,a55a2582100014b903c5002500060046002a002500000cf400000001000100330001000100010000,5305,965,37,6,70,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:11.398778+00:00,a55a2582100014b903cc002600060046002a002500000cf400000001000100340001000100010000,5305,972,38,6,70,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:11.900551+00:00,a55a2582100014b903cc002700060046002a002500000cf400000001000100350001000100010000,5305,972,39,6,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:12.502731+00:00,a55a2582100014b903c8002800060046002a002500000cf400000001000100330001000100010000,5305,968,40,6,70,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:13.105045+00:00,a55a2582100014b903c5002900060046002a002500000cf400000001000100340001000100010000,5305,965,41,6,70,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:13.606944+00:00,a55a2582100014b903c5001f00060046002a002500000cf400000001000100350001000100010000,5305,965,31,6,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:14.209212+00:00,a55a2582100014b903c8002000060046002a002500000cf400000001000100330001000100010000,5305,968,32,6,70,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:14.811404+00:00,a55a2582100014b903c8002100060046002a002500000cf400000001000100340001000100010000,5305,968,33,6,70,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:15.313384+00:00,a55a2582100014b903c8002200060044002a002500000cf400000001000100350001000100010000,5305,968,34,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:15.915607+00:00,a55a2582100014b903c5002300060044002a002500000cf400000001000100330001000100010000,5305,965,35,6,68,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:16.517724+00:00,a55a2582100014b903c5002400060044002a002500000cf400000001000100340001000100010000,5305,965,36,6,68,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:17.019789+00:00,a55a2582100014b903c5002500060044002a002500000cf400000001000100350001000100010000,5305,965,37,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:17.622055+00:00,a55a2582100014b903c5002600060044002a002500000cf400000001000100330001000100010000,5305,965,38,6,68,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:18.208910+00:00,a55a2582100014b903c5002700060044002a002500000cf400000001000100340001000100010000,5305,965,39,6,68,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:18.811235+00:00,a55a2582100014b903c5002800060044002a002500000cf400000001000100350001000100010000,5305,965,40,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:19.313041+00:00,a55a2582100014b903c8002900060044002a002500000cf400000001000100330001000100010000,5305,968,41,6,68,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:19.915286+00:00,a55a2582100014ba03c8001f00060044002a002500000cf400000001000100340001000100010000,5306,968,31,6,68,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:20.517357+00:00,a55a2582100014b903c8002000060044002a002500000cf400000001000100350001000100010000,5305,968,32,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:21.019463+00:00,a55a2582100014b903cc002100060043002a002500000cf400000001000100330001000100010000,5305,972,33,6,67,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:21.621743+00:00,a55a2582100014b903c5002200060043002a002500000cf400000001000100340001000100010000,5305,965,34,6,67,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:22.224101+00:00,a55a2582100014ba03c5002300060043002a002500000cf400000001000100350001000100010000,5306,965,35,6,67,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:22.725931+00:00,a55a2582100014b903c2002400060043002a002500000cf400000001000100330001000100010000,5305,962,36,6,67,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:23.328402+00:00,a55a2582100014b903c8002500060043002a002500000cf400000001000100340001000100010000,5305,968,37,6,67,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:23.930551+00:00,a55a2582100014b903c8002600060043002a002500000cf400000001000100350001000100010000,5305,968,38,6,67,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:24.432291+00:00,a55a2582100014b903c8002700060043002a002500000cf400000001000100330001000100010000,5305,968,39,6,67,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:25.034700+00:00,a55a2582100014b903c8002800060043002a002500000cf400000001000100340001000100010000,5305,968,40,6,67,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:25.636752+00:00,a55a2582100014b903c2002900060043002a002500000cf400000001000100350001000100010000,5305,962,41,6,67,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:26.138652+00:00,a55a2582100014b903c5001f00060044002a002500000cf400000001000100330001000100010000,5305,965,31,6,68,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:26.740787+00:00,a55a2582100014b903c5002000060044002a002500000cf400000001000100340001000100010000,5305,965,32,6,68,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:27.342999+00:00,a55a2582100014b903c8002100060044002a002500000cf400000001000100350001000100010000,5305,968,33,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:27.929959+00:00,a55a2582100014ba03c8002200060044002a002500000cf400000001000100330001000100010000,5306,968,34,6,68,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:28.431738+00:00,a55a2582100014ba03c8002300060044002a002500000cf500000001000100340001000100010000,5306,968,35,6,68,42,37,0,3317,0,1,1,52,1,1,1,0
2026-08-05T02:10:29.034068+00:00,a55a2582100014ba03c5002400060044002a002500000cf500000001000100350001000100010000,5306,965,36,6,68,42,37,0,3317,0,1,1,53,1,1,1,0
2026-08-05T02:10:29.636159+00:00,a55a2582100014b903c8002500060044002a002500000cf400000001000100330001000100010000,5305,968,37,6,68,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:30.138041+00:00,a55a2582100014ba03c8002600060044002a002500000cf400000001000100340001000100010000,5306,968,38,6,68,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:30.740263+00:00,a55a2582100014ba03cf002700060044002a002500000cf400000001000100350001000100010000,5306,975,39,6,68,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:31.342659+00:00,a55a2582100014ba03c5002800060046002a002500000cf500000001000100330001000100010000,5306,965,40,6,70,42,37,0,3317,0,1,1,51,1,1,1,0
2026-08-05T02:10:31.844502+00:00,a55a2582100014b903c5002900060046002a002500000cf400000001000100340001000100010000,5305,965,41,6,70,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:32.446685+00:00,a55a2582100014ba03c2001f00060046002a002500000cf400000001000100350001000100010000,5306,962,31,6,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:33.049014+00:00,a55a2582100014ba03c2002000060046002a002500000cf400000001000100330001000100010000,5306,962,32,6,70,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:33.550848+00:00,a55a2582100014ba03c2002100070046002a002500000cf500000001000100340001000100010000,5306,962,33,7,70,42,37,0,3317,0,1,1,52,1,1,1,0
2026-08-05T02:10:34.153066+00:00,a55a2582100014ba03c2002200070046002a002500000cf400000001000100350001000100010000,5306,962,34,7,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:34.755213+00:00,a55a2582100014ba03c5002300070046002a002500000cf400000001000100330001000100010000,5306,965,35,7,70,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:35.257196+00:00,a55a2582100014ba03c5002400070046002a002500000cf400000001000100340001000100010000,5306,965,36,7,70,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:35.859469+00:00,a55a2582100014ba03c8002500070046002a002500000cf400000001000100350001000100010000,5306,968,37,7,70,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:36.461514+00:00,a55a2582100014ba03c8002600070043002a002500000cf400000001000100330001000100010000,5306,968,38,7,67,42,37,0,3316,0,1,1,51,1,1,1,0
2026-08-05T02:10:36.963574+00:00,a55a2582100014ba03c8002700070043002a002500000cf400000001000100340001000100010000,5306,968,39,7,67,42,37,0,3316,0,1,1,52,1,1,1,0
2026-08-05T02:10:37.566672+00:00,a55a2582100014b903c5002800070043002a002500000cf400000001000100350001000100010000,5305,965,40,7,67,42,37,0,3316,0,1,1,53,1,1,1,0
2026-08-05T02:10:38.152445+00:00,a55a2582100014ba03c5002900070043002a002500000cf400000001000100330001000100010000,5306,965,41,7,67,42,37,0,3316,0,1,1,51,1,1,1,0
